Season,TeamIdA,TeamIdB,SeedA,SeedB,ScoreA,ScoreB,Round,Seed_diff,Score_diff,WinA,A.team,A.conference,A.record,B.team,B.conference,B.record,Rank_diff,W_diff,L_diff,W_perc_diff,adj_em_diff,adj_o_diff,adj_o_rank_diff,adj_d_diff,adj_d_rank_diff,adj_tempo_diff,adj_tempo_rank_diff,luck_diff,luck_rank_diff,sos_adj_em_diff,sos_adj_em_rank_diff,sos_adj_o_diff,sos_adj_o_rank_diff,sos_adj_d_diff,sos_adj_d_rank_diff,nc_sos_adj_em_diff,nc_sos_adj_em_rank_diff
2017,1407,1181,W15,W02,65,87,1,13,-22,0,Troy,SB,22-15,Duke,ACC,28-9,123,-6,6,-0.16216216216216217,-22.130000000000003,-11.299999999999997,73,10.799999999999997,185,-0.20000000000000284,7,-0.037,96,-14.29,207,-8.599999999999994,250,5.700000000000003,140,-6.8100000000000005,181
2017,1413,1242,Y16b,Y01,62,100,1,15,-38,0,UC Davis,BW,23-13,Kansas,B12,31-5,212,-8,8,-0.22222222222222232,-31.86,-24.10000000000001,288,7.700000000000003,91,-1.2999999999999972,53,0.064,-31,-17.74,280,-10.400000000000006,303,7.299999999999997,207,-3.33,101
2017,1297,1246,Z15,Z02,70,79,1,13,-9,0,Northern Kentucky,Horz,24-11,Kentucky,SEC,32-6,134,-8,5,-0.15639097744360897,-25.81,-12.299999999999997,118,13.5,171,-4,163,0.06699999999999999,-153,-14.33,215,-7.599999999999994,218,6.799999999999997,209,-6.29,172
2017,1240,1257,Y15,Y02,63,78,1,13,-15,0,Jacksonville St.,OVC,20-15,Louisville,ACC,25-9,148,-5,6,-0.16386554621848748,-24.880000000000003,-11.400000000000006,125,13.5,178,-4.300000000000004,135,0.051000000000000004,-137,-12.82,166,-7.3999999999999915,160,5.400000000000006,164,-3.5900000000000003,86
2017,1329,1276,Y10,Y07,91,92,1,3,-1,0,Oklahoma St.,B12,20-13,Michigan,B10,26-12,2,-6,1,-0.07814992025518341,-0.5700000000000003,3.700000000000003,-3,4.299999999999997,86,7.300000000000004,-272,-0.04599999999999999,72,3.66,-22,1.7000000000000028,-21,-1.9000000000000057,-17,3.5999999999999996,-103
2017,1274,1277,Y08,Y09,58,78,1,-1,-20,0,Miami FL,ACC,21-12,Michigan St.,B10,20-15,2,1,-3,0.06493506493506496,-0.4800000000000004,-1.5,18,-1,-12,-3.9000000000000057,98,0.041999999999999996,-116,-1.5999999999999996,14,0.10000000000000853,-3,1.7000000000000028,38,-8.49,235
2017,1411,1314,Z16,Z01,64,103,1,15,-39,0,Texas Southern,SWAC,23-12,North Carolina,ACC,33-7,209,-10,5,-0.16785714285714282,-32.26,-17.200000000000003,180,15,217,-2.700000000000003,106,0.088,-83,-20.98,324,-11.799999999999997,323,9.200000000000003,312,8.809999999999999,-50
2017,1233,1332,Y14,Y03,77,93,1,11,-16,0,Iona,MAAC,22-13,Oregon,P12,33-6,107,-11,7,-0.2175824175824176,-20.82,-7.400000000000006,50,13.399999999999991,194,3.5999999999999943,-174,-0.021000000000000005,70,-9.99,141,-5.5,146,4.5,128,-0.56,20
2017,1166,1348,Y06,Y11,72,84,1,-5,-12,0,Creighton,BE,25-10,Rhode Island,A10,25-10,-6,0,0,0,2.5699999999999967,3.799999999999997,-25,1.2999999999999972,16,4.799999999999997,-217,0.037000000000000005,-86,4.700000000000001,-39,3.5,-52,-1.2000000000000028,-22,-2.8600000000000003,79
2017,1266,1376,W10,W07,73,93,1,3,-20,0,Marquette,BE,19-13,South Carolina,SEC,26-11,8,-7,2,-0.10895270270270274,-4.220000000000002,11.899999999999991,-83,16.10000000000001,162,1.5,-70,-0.053000000000000005,114,-1.6000000000000014,13,-1.1000000000000085,19,0.5999999999999943,10,-4.09,123
2017,1245,1417,Z14,Z03,80,97,1,11,-17,0,Kent St.,MAC,22-14,UCLA,P12,31-5,125,-9,9,-0.25,-21.95,-19.099999999999994,157,2.8999999999999915,57,-4.299999999999997,156,0.002999999999999999,-10,-7.09,114,-3.5999999999999943,93,3.5,136,-1.25,25
2017,1374,1425,W06,W11b,65,66,1,-5,-1,0,SMU,Amer,30-5,USC,P12,26-10,-42,4,-5,0.13492063492063489,11.280000000000001,5.599999999999994,-28,-5.700000000000003,-64,-5.200000000000003,195,-0.076,167,-2.24,17,-3.5,63,-1.2000000000000028,-36,2.45,-76
2017,1173,1455,Z07,Z10,58,64,1,-3,-6,0,Dayton,A10,24-8,Wichita St.,MVC,31-5,31,-7,3,-0.11111111111111116,-10.57,-6.799999999999997,40,3.700000000000003,30,0.4000000000000057,-28,0,-3,2.14,-20,0.9000000000000057,-40,-1.2000000000000028,-35,2.8499999999999996,-84
2017,1388,1112,X07,X02,60,69,2,5,-9,0,Saint Mary's,WCC,29-5,Arizona,P12,32-5,-3,-3,0,-0.01192368839427671,0.360000000000003,0.29999999999999716,-1,-0.09999999999999432,-3,-5.799999999999997,73,-0.016,33,-6.72,68,-4.400000000000006,107,2.4000000000000057,57,-5.82,170
2017,1292,1139,Z12,Z04,65,74,2,8,-9,0,Montana St.,BSky,16-16,Butler,BE,25-9,215,-9,7,-0.23529411764705888,-27.270000000000003,-14.600000000000009,175,12.599999999999994,222,3.3999999999999915,-175,-0.027000000000000003,65,-17.490000000000002,294,-7.3999999999999915,199,10.099999999999994,321,-8.1,201
2017,1438,1196,W05,W04,39,65,2,1,-26,0,Virginia,ACC,23-11,Florida,SEC,27-9,7,-4,2,-0.07352941176470584,-3.210000000000001,-4.700000000000003,25,-1.5,-3,-9.799999999999997,234,0.011000000000000003,-28,-0.7800000000000011,3,1.2000000000000028,-20,2,20,-5.8999999999999995,67
2017,1321,1211,X08,X01,73,79,2,7,-6,0,Northwestern,B10,24-12,Gonzaga,WCC,37-2,37,-13,10,-0.28205128205128205,-16.239999999999995,-7.1000000000000085,43,9.200000000000003,31,-4.5,216,-0.0010000000000000009,2,5.33,-43,2.799999999999997,-33,-2.5999999999999943,-62,-4.24,122
2017,1235,1345,Y05,Y04,76,80,2,1,-4,0,Iowa St.,B12,24-11,Purdue,B10,27-8,-2,-3,3,-0.08571428571428574,0.3299999999999983,2.700000000000003,-13,2.3999999999999915,19,-0.6999999999999886,57,-0.035,92,5.050000000000001,-35,3,-37,-2,-37,1.64,-49
2017,1323,1452,X05,X04,71,83,2,1,-12,0,Notre Dame,ACC,26-10,West Virginia,B12,28-9,20,-2,1,-0.03453453453453459,-7.430000000000003,1.5999999999999943,-8,9,57,-2.9000000000000057,152,0.067,-169,-0.5999999999999996,7,0,1,0.5999999999999943,11,4.119999999999999,-70
2017,1437,1458,W01,W08,62,65,2,-7,-3,0,Villanova,BE,32-4,Wisconsin,B10,27-10,-19,5,-6,0.15915915915915912,6.890000000000001,7.300000000000011,-30,0.4000000000000057,3,0.6999999999999957,-10,0.013000000000000001,-27,-0.6699999999999999,4,-0.7999999999999972,16,-0.09999999999999432,-6,4.84,-132
2017,1199,1462,X03,X11,66,91,2,-8,-25,0,Florida St.,ACC,26-9,Xavier,BE,24-14,-5,2,-5,0.11127819548872186,3.3599999999999994,-0.20000000000000284,2,-3.5,-36,4.099999999999994,-182,-0.0049999999999999975,7,-2.91,31,-0.6000000000000085,10,2.299999999999997,52,-9.27,234
2017,1425,1124,W11b,W03,78,82,2,8,-4,0,USC,P12,26-10,Baylor,B12,27-8,40,-1,2,-0.049206349206349254,-10.780000000000001,-2.8999999999999915,15,7.799999999999997,75,5,-190,0.056,-110,-7.59,66,-2.9000000000000057,48,4.700000000000003,100,-5.04,145
2017,1277,1242,Y09,Y01,70,90,2,8,-20,0,Michigan St.,B10,20-15,Kansas,B12,31-5,34,-11,10,-0.28968253968253976,-11.94,-10.5,53,1.4000000000000057,13,-3.299999999999997,169,-0.078,182,-1.4399999999999995,10,-0.6000000000000085,11,0.7999999999999972,12,1.6199999999999997,-29
2017,1455,1246,Z10,Z02,62,65,2,8,-3,0,Wichita St.,MVC,31-5,Kentucky,SEC,32-6,4,-1,-1,0.01900584795321647,-1.5799999999999983,-0.3999999999999915,1,1.1999999999999886,6,-4,165,-0.027000000000000003,63,-9.48,83,-5.5,106,4,95,-4.0600000000000005,105
2017,1257,1276,Y02,Y07,69,73,2,-5,-4,0,Louisville,ACC,25-9,Michigan,B10,26-12,-11,-1,-3,0.051083591331269385,2.460000000000001,-5.099999999999994,18,-7.5,-61,4.800000000000004,-144,0.0020000000000000018,-8,0.3800000000000008,-6,1.2999999999999972,-19,1,15,4.73,-122
2017,1116,1314,Z08,Z01,65,72,2,7,-7,0,Arkansas,SEC,26-10,North Carolina,ACC,33-7,32,-7,3,-0.10277777777777775,-11.969999999999999,-4.6000000000000085,19,7.299999999999997,65,-1.5999999999999943,47,0.048999999999999995,-76,-4.120000000000001,39,-3.4000000000000057,55,0.7000000000000028,9,-5.42,149
2017,1348,1332,Y11,Y03,72,75,2,8,-3,0,Rhode Island,A10,25-10,Oregon,P12,33-6,24,-8,4,-0.13186813186813184,-8.759999999999998,-6.700000000000003,40,2,13,-0.5999999999999943,28,-0.067,179,-3.780000000000001,28,-2.4000000000000057,32,1.2999999999999972,28,1.11,-24
2017,1181,1376,W02,W07,81,88,2,-5,-7,0,Duke,ACC,28-9,South Carolina,SEC,26-11,-10,2,-2,0.05405405405405406,3.370000000000001,12.099999999999994,-85,8.700000000000003,44,-0.29999999999999716,30,0.019,-47,0.7999999999999989,-12,0.7999999999999972,-18,0.09999999999999432,4,-1.9,57
2017,1153,1417,Z06,Z03,67,79,2,3,-12,0,Cincinnati,Amer,30-6,UCLA,P12,31-5,7,-1,1,-0.02777777777777779,-1.4499999999999993,-9.099999999999994,32,-7.6000000000000085,-70,-9.099999999999994,310,0.0049999999999999975,-16,-1,6,-0.9000000000000057,8,0.20000000000000284,5,4.19,-124
2017,1452,1211,X04,X01,58,61,3,3,-3,0,West Virginia,B12,28-9,Gonzaga,WCC,37-2,6,-9,7,-0.19196119196119188,-4.8799999999999955,-1.9000000000000057,10,3.1000000000000085,3,-0.19999999999998863,8,-0.063,156,7.85,-68,3.8999999999999915,-50,-4.099999999999994,-93,-8.98,213
2017,1345,1242,Y04,Y01,66,98,3,3,-32,0,Purdue,B10,27-8,Kansas,B12,31-5,13,-4,3,-0.0896825396825397,-4.329999999999998,-4.900000000000006,19,-0.5999999999999943,-1,-1.1000000000000085,41,-0.051000000000000004,110,-3.4299999999999997,30,-1.6000000000000085,29,1.7999999999999972,34,-4.77,144
2017,1276,1332,Y07,Y03,68,69,3,4,-1,0,Michigan,B10,26-12,Oregon,P12,33-6,10,-7,6,-0.16194331983805665,-1.9699999999999989,4.099999999999994,-13,6,52,-3.8999999999999986,104,-0.059000000000000004,164,2.709999999999999,-27,1.0999999999999943,-21,-1.7000000000000028,-33,-1.04,33
2017,1112,1462,X02,X11,71,73,3,-9,-2,0,Arizona,P12,32-5,Xavier,BE,24-14,-13,8,-9,0.2332859174964439,6.609999999999999,2.700000000000003,-14,-3.9000000000000057,-38,-1.2000000000000028,54,0.0020000000000000018,-5,-4.6000000000000005,50,-2.5,47,2,44,-3.6300000000000003,69
2017,1458,1196,W08,W04,83,84,3,4,-1,0,Wisconsin,B10,27-10,Florida,SEC,27-9,16,0,1,-0.020270270270270285,-4.510000000000002,-1.8000000000000114,8,2.5999999999999943,4,-5.600000000000001,217,0.038,-93,-2.460000000000001,22,0.29999999999999716,-6,2.799999999999997,36,-9.48,178
2017,1417,1246,Z03,Z02,75,86,3,1,-11,0,UCLA,P12,31-5,Kentucky,SEC,32-6,12,-1,-1,0.01900584795321647,-4.09,4.900000000000006,-10,9,78,0.5999999999999943,-6,0.015000000000000001,-43,-5.8100000000000005,55,-2.5,43,3.299999999999997,74,-8.4,235
2017,1139,1314,Z04,Z01,80,92,3,3,-12,0,Butler,BE,25-9,North Carolina,ACC,33-7,22,-8,2,-0.08970588235294108,-7.459999999999997,-3,11,4.5,38,-5.3999999999999915,238,-0.034999999999999996,100,-1.6799999999999997,16,-1.2000000000000028,13,0.5,6,1.25,-13
2017,1124,1376,W03,W07,50,70,3,-4,-20,0,Baylor,B12,27-8,South Carolina,SEC,26-11,-11,1,-3,0.06872586872586872,3.4299999999999997,8.199999999999989,-68,4.800000000000011,13,-4.8999999999999915,183,0.028,-71,2.4499999999999993,-19,1.5,-25,-0.9000000000000057,-11,-0.26,14
2017,1462,1211,X11,X01,59,83,4,10,-24,0,Xavier,BE,24-14,Gonzaga,WCC,37-2,30,-13,12,-0.31713900134952766,-15.349999999999998,-2.700000000000003,13,12.700000000000003,66,-2.8999999999999915,147,0.023999999999999997,-62,8.74,-80,5,-75,-3.799999999999997,-89,4.3100000000000005,-89
2017,1242,1332,Y01,Y03,60,74,4,-2,-14,0,Kansas,B12,31-5,Oregon,P12,33-6,-4,-2,-1,0.014957264957265015,2.4299999999999997,3.700000000000003,-12,1.2999999999999972,7,3.200000000000003,-162,0.033,-56,4.379999999999999,-42,2,-37,-2.4000000000000057,-43,1.8800000000000001,-57
2017,1246,1314,Z02,Z01,73,75,4,1,-2,0,Kentucky,SEC,32-6,North Carolina,ACC,33-7,1,-1,-1,0.017105263157894735,-0.5,-1.6000000000000085,3,-1.0999999999999943,-4,0.7000000000000028,-14,-0.031,90,-1.5099999999999998,13,-1.5,20,0,-4,-0.1299999999999999,3
2017,1196,1376,W04,W07,70,77,4,-3,-7,0,Florida,SEC,27-9,South Carolina,SEC,26-11,-19,1,-2,0.04729729729729726,6.699999999999999,8,-66,1.4000000000000057,2,0.4000000000000057,-28,-0.036000000000000004,89,1.83,-17,0.09999999999999432,-3,-1.7000000000000028,-15,6.26,-81
2017,1376,1211,W07,X01,73,77,5,6,-4,0,South Carolina,SEC,26-11,Gonzaga,WCC,37-2,23,-11,9,-0.24601524601524594,-11.249999999999996,-9.5,75,1.7999999999999972,2,-1.5,69,-0.025,64,7.640000000000001,-65,4,-53,-3.799999999999997,-88,0.9199999999999999,-31
2017,1332,1314,Y03,Z01,76,77,5,2,-1,0,Oregon,P12,33-6,North Carolina,ACC,33-7,7,0,-1,0.02115384615384619,-3.1999999999999993,-2.5,8,0.7000000000000028,6,-4.299999999999997,194,-0.0029999999999999957,3,-4.4399999999999995,44,-2.799999999999997,43,1.7000000000000028,32,-3.3600000000000003,84
2017,1211,1314,X01,Z01,65,71,6,0,-6,0,Gonzaga,WCC,37-2,North Carolina,ACC,33-7,-2,4,-5,0.12371794871794872,3.8299999999999983,-2.299999999999997,7,-6.200000000000003,-10,-1.2000000000000028,36,-0.016999999999999998,48,-9.5,83,-5.799999999999997,80,3.799999999999997,86,-2.8600000000000003,74
2018,1439,1104,W08,W09,83,86,1,-1,-3,0,Virginia Tech,ACC,21-12,Alabama,SEC,20-16,-24,1,-4,0.08080808080808077,2.620000000000001,6.599999999999994,-78,4.099999999999994,50,0,-4,-0.035,99,-3.26,45,-1.7000000000000028,28,1.5999999999999943,45,-12.3,260
2018,1112,1138,Y04,Y13,68,89,1,-9,-21,0,Arizona,P12,27-8,Buffalo,MAC,27-9,-39,0,-1,0.021428571428571463,6.17,3.299999999999997,-19,-2.799999999999997,-52,-5.6000000000000085,208,0.03,-70,6.02,-72,3.4000000000000057,-80,-2.700000000000003,-74,-1.3600000000000003,24
2018,1233,1181,X15,X02,67,89,1,13,-22,0,Iona,MAAC,20-14,Duke,ACC,29-8,134,-9,6,-0.1955484896661367,-26.23,-12.400000000000006,77,13.700000000000003,209,1,-35,0.026000000000000002,-75,-12.719999999999999,180,-7.300000000000011,210,5.400000000000006,141,-1.9499999999999997,37
2018,1382,1196,W11a,W06,62,77,1,5,-15,0,St. Bonaventure,A10,26-8,Florida,SEC,21-13,46,5,-5,0.1470588235294117,-7.75,-3.700000000000003,33,4,50,2.3000000000000114,-122,0.137,-289,-7.94,81,-3.200000000000003,55,4.700000000000003,107,-3.4000000000000004,81
2018,1422,1211,Z13,Z04,64,68,1,9,-4,0,UNC Greensboro,SC,27-8,Gonzaga,WCC,32-5,72,-5,3,-0.09343629343629345,-13.81,-13.199999999999989,160,0.6000000000000085,8,-4.200000000000003,210,-0.033,91,-6.140000000000001,172,-2.700000000000003,108,3.4000000000000057,187,-6.58,194
2018,1361,1222,Z11,Z06,65,67,1,5,-2,0,San Diego St.,MWC,22-11,Houston,Amer,27-8,32,-5,3,-0.10476190476190483,-6.149999999999999,-4.099999999999994,39,2,17,0.3999999999999915,-25,-0.017,49,-0.43999999999999995,5,0.6000000000000085,-15,1.0999999999999943,21,2.2800000000000002,-77
2018,1335,1242,X16,X01,60,76,1,15,-16,0,Penn,Ivy,24-9,Kansas,B12,31-8,116,-7,1,-0.06759906759906753,-19.799999999999997,-17.80000000000001,203,2,25,0.10000000000000853,-12,0,1,-16.560000000000002,259,-8,206,8.5,293,-6.529999999999999,179
2018,1172,1246,Y12,Y05,73,78,1,7,-5,0,Davidson,A10,21-12,Kentucky,SEC,26-11,26,-5,1,-0.06633906633906639,-5.740000000000002,1.2000000000000028,-8,6.8999999999999915,98,-4.299999999999997,186,-0.055,119,-8.8,92,-5.200000000000003,94,3.700000000000003,80,-3.34,77
2018,1274,1260,Y06,Y11,62,64,1,-5,-2,0,Miami FL,ACC,22-10,Loyola Chicago,MVC,32-6,6,-10,4,-0.1546052631578947,-0.9600000000000009,1.5,-10,2.4000000000000057,31,1.5,-74,-0.06,106,5.6,-47,4.299999999999997,-104,-1.2999999999999972,-30,1.65,-31
2018,1285,1276,Z14,Z03,47,61,1,11,-14,0,Montana,BSky,26-8,Michigan,B10,33-8,65,-7,0,-0.04017216642754673,-13.799999999999999,-5.900000000000006,66,7.900000000000006,53,3.0999999999999943,-139,-0.052,114,-12.280000000000001,168,-7.400000000000006,185,4.900000000000006,145,6.92,-203
2018,1355,1326,Z12,Z05,73,81,1,7,-8,0,South Dakota St.,Sum,28-7,Ohio St.,B10,25-9,62,3,-2,0.06470588235294117,-10.96,-2.200000000000003,24,8.699999999999989,135,3.5,-177,0.077,-111,-8.84,97,-4,73,4.800000000000011,142,3.33,-83
2018,1328,1348,X10,X07,78,83,1,3,-5,0,Oklahoma,B12,18-14,Rhode Island,A10,26-8,-4,-8,6,-0.20220588235294112,0.23000000000000043,3.5,-32,3.299999999999997,39,7.099999999999994,-169,-0.07100000000000001,154,8.19,-80,3.700000000000003,-64,-4.5,-101,-1.7000000000000002,32
2018,1301,1371,X09,X08,83,94,1,1,-11,0,N.C. State,ACC,21-12,Seton Hall,BE,22-12,20,-1,0,-0.010695187165775444,-3.5199999999999996,-0.6000000000000085,4,3,47,1.9000000000000057,-65,0.027,-82,-2.4099999999999993,34,-1.9000000000000057,35,0.5,15,-9.71,185
2018,1460,1397,Y14,Y03,47,73,1,11,-26,0,Wright St.,Horz,25-10,Tennessee,SEC,26-9,120,-1,1,-0.02857142857142858,-19.38,-14,213,5.299999999999997,45,2.299999999999997,-106,0.05499999999999999,-98,-14.8,239,-8.5,253,6.299999999999997,210,-4.869999999999999,72
2018,1372,1403,W14,W03,60,70,1,11,-10,0,Stephen F. Austin,Slnd,28-7,Texas Tech,B12,27-10,101,1,-3,0.07027027027027033,-17.009999999999998,-8.799999999999997,131,8.200000000000003,60,4.3999999999999915,-198,0.038,-98,-17.47,300,-10.100000000000009,307,7.3999999999999915,268,2.9800000000000004,-84
2018,1347,1437,W16b,W01,61,87,1,15,-26,0,Radford,BSth,23-13,Villanova,BE,36-4,169,-13,9,-0.2611111111111112,-33.69,-24.89999999999999,211,8.900000000000006,116,-5.700000000000003,194,0.081,-180,-15.34,249,-8.5,249,6.900000000000006,237,-0.48999999999999977,10
2018,1158,1120,X13,X04,58,62,1,9,-4,0,College of Charleston,CAA,26-8,Auburn,SEC,26-8,92,0,0,0,-13.530000000000001,-6.700000000000003,79,6.8999999999999915,112,-7.699999999999989,305,0.0010000000000000009,-3,-11.579999999999998,200,-4,95,7.6000000000000085,281,-5.779999999999999,126
2018,1116,1139,W07,W10,62,79,1,-3,-17,0,Arkansas,SEC,23-12,Butler,BE,21-14,24,2,-2,0.05714285714285716,-4.360000000000001,0.09999999999999432,-2,4.5,61,2.1000000000000085,-116,0.106,-234,-1.3100000000000005,18,-1.5,27,-0.20000000000000284,-7,0.76,-13
2018,1209,1153,Y15,Y02,53,68,1,13,-15,0,Georgia St.,SB,24-11,Cincinnati,Amer,31-5,97,-7,6,-0.17539682539682544,-19.68,-4.6000000000000085,53,15.100000000000009,108,2.299999999999997,-84,0.004,-12,-5.97,120,-3.5,140,2.5,96,0.9899999999999998,-31
2018,1308,1155,X12,X05,68,79,1,7,-11,0,New Mexico St.,WAC,28-6,Clemson,ACC,25-10,46,3,-4,0.10924369747899154,-8.729999999999999,-6.299999999999997,72,2.4000000000000057,9,2.4000000000000057,-109,0.036,-97,-11.620000000000001,154,-6.599999999999994,167,5,134,5.61,-148
2018,1281,1199,Z08,Z09,54,67,1,-1,-13,0,Missouri,SEC,20-13,Florida St.,ACC,23-12,13,-3,1,-0.05108225108225106,-2.9399999999999995,-2.3999999999999915,15,0.5,10,-5.5,251,0.004,-12,0.28000000000000114,-4,0.20000000000000284,-4,-0.09999999999999432,-1,7.98,-198
2018,1166,1243,Y08,Y09,59,69,1,-1,-10,0,Creighton,BE,21-12,Kansas St.,B12,25-12,-12,-4,0,-0.039312039312039304,2.1400000000000006,5.400000000000006,-53,3.299999999999997,37,5.200000000000003,-245,-0.09899999999999999,228,0.009999999999999787,-1,-0.20000000000000284,7,-0.19999999999998863,-5,2.3,-32
2018,1455,1267,W04,W13,75,81,1,-9,-6,0,Wichita St.,Amer,25-8,Marshall,CUSA,25-11,-84,0,-3,0.06313131313131315,12.5,11.599999999999994,-89,-1,-15,-6.1000000000000085,156,-0.086,200,5.06,-64,1.7000000000000028,-39,-3.299999999999997,-94,8.55,-219
2018,1137,1277,X14,X03,78,82,1,11,-4,0,Bucknell,Pat,25-10,Michigan St.,B10,30-5,91,-5,5,-0.1428571428571428,-18.1,-9.700000000000003,77,8.400000000000006,106,4.400000000000006,-194,-0.032,77,-10.989999999999998,206,-5.799999999999997,197,5.199999999999989,199,10.82,-272
2018,1400,1305,Y10,Y07,83,87,1,3,-4,0,Texas,B12,19-15,Nevada,MWC,29-8,11,-10,7,-0.22496025437201905,-2.960000000000001,-10.700000000000003,82,-7.700000000000003,-96,-4.200000000000003,211,-0.004,8,6.64,-71,4.400000000000006,-79,-2.200000000000003,-58,-1.56,32
2018,1252,1314,Z15,Z02,66,84,1,13,-18,0,Lipscomb,ASun,23-10,North Carolina,ACC,26-11,159,-3,-1,-0.005733005733005725,-23.16,-17.099999999999994,197,6.099999999999994,87,3.700000000000003,-41,0.123,-200,-17.57,266,-8.399999999999991,230,9.200000000000003,277,-1.7400000000000002,13
2018,1168,1345,W15,W02,48,74,1,13,-26,0,Cal St. Fullerton,BW,20-12,Purdue,B10,30-7,157,-10,5,-0.18581081081081086,-25.65,-19,190,6.699999999999989,102,2.3999999999999915,-125,0.091,-149,-10.219999999999999,126,-5.299999999999997,153,4.900000000000006,125,2.07,-61
2018,1395,1393,X06,X11b,52,57,1,-5,-5,0,TCU,B12,21-12,Syracuse,ACC,23-14,-17,-2,-2,0.014742014742014753,3.6499999999999986,12.700000000000003,-126,9,95,5.699999999999996,-185,-0.08800000000000001,203,-0.14000000000000057,2,-0.5999999999999943,15,-0.5,-15,-0.6199999999999999,15
2018,1344,1401,Z10,Z07,69,73,1,3,-4,0,Providence,BE,21-14,Texas A&M,SEC,22-13,34,-1,1,-0.02857142857142858,-4.790000000000001,-2.3999999999999915,34,2.299999999999997,22,-2.4000000000000057,126,0.06,-112,-1.1099999999999994,13,-0.20000000000000284,2,1,30,-6.5,156
2018,1438,1420,Y01,Y16,54,74,1,-15,-20,0,Virginia,ACC,31-3,UMBC,AE,25-11,-164,6,-8,0.2173202614379085,29.03,12.100000000000009,-176,-17,-123,-9.000000000000007,181,-0.077,64,13.620000000000001,-232,7.299999999999997,-234,-6.3999999999999915,-226,3.4699999999999998,-119
2018,1293,1452,W12,W05,68,85,1,7,-17,0,Murray St.,OVC,26-6,West Virginia,B12,26-11,50,0,-5,0.10979729729729726,-10.250000000000002,-6.5,44,3.799999999999997,52,-2,102,0.014,-38,-14.15,227,-7,215,7.1000000000000085,220,3.7299999999999995,-114
2018,1411,1462,Z16b,Z01,83,102,1,15,-19,0,Texas Southern,SWAC,16-20,Xavier,BE,29-6,228,-13,14,-0.3841269841269842,-28.160000000000004,-15.5,172,12.600000000000009,242,1.2000000000000028,-31,-0.10099999999999999,189,-15.649999999999999,269,-8.900000000000006,281,6.700000000000003,242,15.36,-107
2018,1348,1181,X07,X02,62,87,2,5,-25,0,Rhode Island,A10,26-8,Duke,ACC,29-8,49,-3,0,-0.019077901430842648,-14.93,-11.300000000000011,66,3.6000000000000085,37,-1.2999999999999972,80,0.097,-227,-7.109999999999999,70,-2.8000000000000114,45,4.299999999999997,97,-0.2599999999999998,6
2018,1326,1211,Z05,Z04,84,90,2,1,-6,0,Ohio St.,B10,25-9,Gonzaga,WCC,32-5,6,-7,4,-0.12957074721780604,-1.870000000000001,-2.0999999999999943,9,-0.19999999999998863,-3,-2.4000000000000057,131,0.011000000000000001,-29,7.18,-64,3.3999999999999915,-62,-3.700000000000003,-82,-2.8600000000000003,73
2018,1371,1242,X08,X01,79,83,2,7,-4,0,Seton Hall,BE,22-12,Kansas,B12,31-8,17,-9,4,-0.14781297134238303,-5.449999999999999,-4,12,1.3999999999999915,15,0.7000000000000028,-41,-0.104,237,-2.290000000000001,19,-1.2000000000000028,24,1.1000000000000085,21,-3.55,87
2018,1138,1246,Y13,Y05,75,95,2,8,-20,0,Buffalo,MAC,27-9,Kentucky,SEC,26-11,50,1,-2,0.04729729729729726,-8.910000000000002,-1.0999999999999943,10,7.799999999999997,113,3.9000000000000057,-130,0.014,-41,-10.97,128,-5.700000000000003,123,5.400000000000006,136,-0.7999999999999998,18
2018,1397,1260,Y03,Y11,62,63,2,-8,-1,0,Tennessee,SEC,26-9,Loyola Chicago,MVC,32-6,-18,-6,3,-0.09924812030075181,5.879999999999999,3.1999999999999886,-27,-2.5999999999999943,-11,0.5,-25,-0.057999999999999996,103,8.53,-88,6.400000000000006,-143,-2.0999999999999943,-54,12.57,-295
2018,1222,1276,Z06,Z03,63,64,2,3,-1,0,Houston,Amer,27-8,Michigan,B10,33-8,11,-6,0,-0.03344947735191639,-3.960000000000001,-0.10000000000000853,3,3.9000000000000057,10,3.5,-157,-0.067,155,-6.42,63,-4.800000000000011,88,1.6000000000000085,28,1.75,-47
2018,1196,1403,W06,W03,66,69,2,3,-3,0,Florida,SEC,21-13,Texas Tech,B12,27-10,11,-6,3,-0.11208267090620028,-3.629999999999999,1.2000000000000028,-9,4.700000000000003,20,0.3999999999999915,-21,-0.052,115,0.4299999999999997,-6,-0.5,8,-0.9000000000000057,-21,9.81,-263
2018,1104,1437,W09,W01,58,81,2,8,-23,0,Alabama,SEC,20-16,Villanova,BE,36-4,56,-16,12,-0.34444444444444444,-20.349999999999998,-19.099999999999994,105,1.2000000000000028,9,0,1,0.035,-95,-0.14000000000000057,2,-0.3999999999999915,9,-0.29999999999999716,-5,-1.44,23
2018,1120,1155,X04,X05,53,84,2,-1,-31,0,Auburn,SEC,26-8,Clemson,ACC,25-10,9,1,-2,0.05042016806722682,-2.9599999999999973,1.2000000000000028,-18,4.1000000000000085,30,6.5,-256,0.043000000000000003,-109,-2.700000000000001,37,-1.7999999999999972,32,0.8999999999999915,28,0.04999999999999982,-3
